mz,name
812.5214,PS(35:0)+Cl-
812.5236,PE(42:9)-H-
812.5445,PE(37:4)+AcO-_PC(34:4)+AcO-
812.6173,PE(41:2)-H-
813.3362,PIP(24:0)+Cl-
813.4325,PI(30:2)+Cl-
813.477,PI(28:0)+AcO-
813.4922,PG(35:5)+AcO-
813.5205,PA(42:5)+Cl-
813.5417,PG(36:0)+Cl-
813.565,PA(40:3)+AcO-_PG(39:3)-H-
813.5684,SM(40:5)+Cl-
813.6129,SM(38:3)+AcO-
813.6856,SM(42:1)-H-
814.4431,PS(36:6)+Cl-
814.4876,PS(34:4)+AcO-
814.5157,PE(39:5)+Cl-_PC(36:5)+Cl-
814.5391,PE(42:8)-H-
814.5603,PC(34:3)+AcO-
814.633,PC(38:1)-H-_PE(41:1)-H-
815.4482,PI(30:1)+Cl-
815.4633,PG(37:6)+Cl-
815.4868,PG(40:9)-H-
815.5078,PG(35:4)+AcO-
815.5361,PA(42:4)+Cl-
815.5806,PA(40:2)+AcO-_PG(39:2)-H-
815.584,SM(40:4)+Cl-
815.6535,PA(44:0)-H-
815.7013,SM(42:0)-H-
816.4588,PS(36:5)+Cl-
816.5033,PS(34:3)+AcO-
816.5314,PC(36:4)+Cl-_PE(39:4)+Cl-
816.5548,PC(39:7)-H-_PE(42:7)-H-
816.5759,PC(34:2)+AcO-_PS(38:1)-H-
816.6487,PC(38:0)-H-
817.3909,PIP(27:1)-H-
817.4638,PI(30:0)+Cl-
817.4791,PG(37:5)+Cl-
817.4873,PI(33:3)-H-
817.5025,PG(40:8)-H-
817.5236,PG(35:3)+AcO-
817.5517,PA(42:3)+Cl-
817.5752,PA(45:6)-H-
817.5962,PA(40:1)+AcO-_PG(39:1)-H-
817.5997,SM(40:3)+Cl-
817.6231,SM(43:6)-H-
817.6441,SM(38:1)+AcO-
818.4744,PS(36:4)+Cl-
818.4977,PE(38:8)+AcO-_PS(39:7)-H-
818.5189,PS(34:2)+AcO-
818.5471,PC(36:3)+Cl-
818.5706,PC(39:6)-H-
818.5915,PC(34:1)+AcO-
819.4066,PIP(27:0)-H-
819.4946,PG(37:4)+Cl-
819.5028,PI(33:2)-H-
819.5181,PG(40:7)-H-
819.5392,PG(35:2)+AcO-
819.5659,SM(39:7)+AcO-
819.5674,PA(42:2)+Cl-
819.591,PA(45:5)-H-
819.6119,PA(40:0)+AcO-
819.6153,SM(40:2)+Cl-
819.6388,SM(43:5)-H-
819.6598,SM(38:0)+AcO-
820.4688,PE(40:9)+Cl-
820.4901,PS(36:3)+Cl-
820.5133,PE(38:7)+AcO-
820.5345,PS(34:1)+AcO-
820.5627,PC(36:2)+Cl-_PE(39:2)+Cl-
820.5861,PC(39:5)-H-_PE(42:5)-H-
820.6071,PE(37:0)+AcO-_PC(34:0)+AcO-
820.683,IS
821.5104,PG(37:3)+Cl-
821.5186,PI(33:1)-H-
821.5337,PG(40:6)-H-
821.5548,PG(35:1)+AcO-
821.5605,SM(44:11)-H-
821.5816,SM(39:6)+AcO-
821.583,PA(42:1)+Cl-
821.6065,PA(45:4)-H-
821.6309,SM(40:1)+Cl-
821.6544,SM(43:4)-H-
822.4845,PE(40:8)+Cl-
822.5057,PS(36:2)+Cl-
822.529,PE(38:6)+AcO-
822.5502,PS(34:0)+AcO-
822.5782,PE(39:1)+Cl-_PC(36:1)+Cl-
822.6017,PE(42:4)-H-_PC(39:4)-H-
823.5341,PI(33:0)-H-
823.5494,PA(41:5)+AcO-_PG(40:5)-H-
823.5705,PG(35:0)+AcO-
823.5761,SM(44:10)-H-
823.5972,SM(39:5)+AcO-
823.5987,PA(42:0)+Cl-
823.6466,SM(40:0)+Cl-
823.6701,SM(43:3)-H-
824.5001,PE(40:7)+Cl-
824.5213,PS(36:1)+Cl-
824.5446,PC(35:5)+AcO-_PE(38:5)+AcO-
824.594,PC(36:0)+Cl-
824.6173,PE(42:3)-H-_PC(39:3)-H-
825.4478,PG(38:8)+Cl-
825.456,PI(34:6)-H-
825.4711,PA(42:11)+AcO-
825.477,PI(29:1)+AcO-
825.4922,PG(36:6)+AcO-
825.5205,PA(43:6)+Cl-
825.5417,PG(37:1)+Cl-
825.565,PA(41:4)+AcO-_PG(40:4)-H-
825.5918,SM(44:9)-H-
825.6129,SM(39:4)+AcO-
826.4876,PS(35:5)+AcO-
826.5157,PC(37:6)+Cl-_PE(40:6)+Cl-
826.537,PS(36:0)+Cl-
826.5392,PC(40:9)-H-
826.5602,PC(35:4)+AcO-_PE(38:4)+AcO-
826.6331,PE(42:2)-H-_PC(39:2)-H-
827.3518,PIP(25:0)+Cl-
827.3753,PIP(28:3)-H-
827.4634,PG(38:7)+Cl-
827.4716,PI(34:5)-H-
827.4867,PA(42:10)+AcO-
827.4926,PI(29:0)+AcO-
827.5079,PG(36:5)+AcO-
827.5362,PA(43:5)+Cl-
827.5572,PG(37:0)+Cl-
827.5807,PA(41:3)+AcO-_PG(40:3)-H-
827.5841,SM(41:5)+Cl-
827.6286,SM(39:3)+AcO-
827.6534,PA(45:1)-H-
828.4587,PS(37:6)+Cl-
828.4822,PS(40:9)-H-
828.5032,PS(35:4)+AcO-
828.5314,PC(37:5)+Cl-_PE(40:5)+Cl-
828.5548,PC(40:8)-H-
828.5759,PC(35:3)+AcO-_PE(38:3)+AcO-
828.6486,PC(39:1)-H-_PE(42:1)-H-
829.2946,PIP2(22:0)-H-
829.3909,PIP(28:2)-H-
829.4579,PA(44:11)+Cl-
829.4638,PI(31:1)+Cl-
829.4791,PG(38:6)+Cl-
829.4873,PI(34:4)-H-
829.5024,PA(42:9)+AcO-
829.5058,SM(42:11)+Cl-
829.5236,PG(36:4)+AcO-
829.5503,SM(40:9)+AcO-
829.5518,PA(43:4)+Cl-
829.5751,PA(46:7)-H-
829.5962,PA(41:2)+AcO-_PG(40:2)-H-
829.5997,SM(41:4)+Cl-
829.6442,SM(39:2)+AcO-
829.6691,PA(45:0)-H-
829.717,SM(43:0)-H-
830.4744,PS(37:5)+Cl-
830.4978,PS(40:8)-H-
830.5189,PS(35:3)+AcO-
830.547,PC(37:4)+Cl-
830.5706,PC(40:7)-H-
830.5916,PC(35:2)+AcO-_PS(39:1)-H-
830.6643,PE(42:0)-H-_PC(39:0)-H-
831.4067,PIP(28:1)-H-
831.4301,PI(30:5)+AcO-
831.4735,PA(44:10)+Cl-
831.4794,PI(31:0)+Cl-
831.4947,PG(38:5)+Cl-
831.5029,PI(34:3)-H-
831.518,PA(42:8)+AcO-
831.5214,SM(42:10)+Cl-
831.5392,PG(36:3)+AcO-
831.5659,SM(40:8)+AcO-
831.5675,PA(43:3)+Cl-
831.5908,PA(46:6)-H-
831.6119,PA(41:1)+AcO-_PG(40:1)-H-
831.6154,SM(41:3)+Cl-
831.6387,SM(44:6)-H-
831.6597,SM(39:1)+AcO-
832.49,PS(37:4)+Cl-
832.5135,PS(40:7)-H-
832.5346,PS(35:2)+AcO-
832.5627,PE(40:3)+Cl-_PC(37:3)+Cl-
832.5861,PC(40:6)-H-_PE(43:6)-H-
832.6071,PE(38:1)+AcO-_PC(35:1)+AcO-
833.4013,PI(32:6)+Cl-
833.4222,PIP(28:0)-H-
833.4457,PI(30:4)+AcO-
833.4892,PA(44:9)+Cl-
833.5103,PG(38:4)+Cl-
833.5186,PI(34:2)-H-
833.5337,PA(42:7)+AcO-
833.5371,SM(42:9)+Cl-
833.5548,PG(36:2)+AcO-
833.5816,SM(40:7)+AcO-
833.6064,PA(46:5)-H-
833.6276,PA(41:0)+AcO-_PG(40:0)-H-
833.6309,SM(41:2)+Cl-
833.6543,SM(44:5)-H-
833.6754,SM(39:0)+AcO-
834.5058,PS(37:3)+Cl-
834.529,PE(39:7)+AcO-_PS(40:6)-H-
834.5502,PS(35:1)+AcO-
834.5783,PE(40:2)+Cl-
834.6018,PC(40:5)-H-_PE(43:5)-H-
834.6228,PE(38:0)+AcO-
835.4169,PI(32:5)+Cl-
835.4614,PI(30:3)+AcO-
835.526,PG(38:3)+Cl-
835.5341,PI(34:1)-H-
835.5527,SM(42:8)+Cl-
835.5704,PG(36:1)+AcO-
835.5972,SM(40:6)+AcO-
835.6221,PA(46:4)-H-
835.6466,SM(41:1)+Cl-
835.67,SM(44:4)-H-
836.5002,PC(38:8)+Cl-
836.5236,PE(44:11)-H-
836.5446,PC(36:6)+AcO-_PE(39:6)+AcO-
836.5659,PS(35:0)+AcO-
836.5939,PE(40:1)+Cl-_PC(37:1)+Cl-
836.6174,PC(40:4)-H-_PE(43:4)-H-
837.3807,PIP(24:0)+AcO-
837.4325,PI(32:4)+Cl-
837.477,PI(30:2)+AcO-
837.5498,PI(34:0)-H-
837.565,PA(42:5)+AcO-_PG(41:5)-H-
837.5684,SM(42:7)+Cl-
837.5861,PG(36:0)+AcO-
837.6129,SM(40:5)+AcO-
837.6144,PA(43:0)+Cl-
837.6623,SM(41:0)+Cl-
837.6857,SM(44:3)-H-
838.4432,PS(38:8)+Cl-
838.4876,PS(36:6)+AcO-
838.5158,PC(38:7)+Cl-
838.5371,PS(37:1)+Cl-
838.5391,PE(44:10)-H-
838.5602,PE(39:5)+AcO-_PC(36:5)+AcO-
838.6096,PC(37:0)+Cl-_PE(40:0)+Cl-
838.6332,PC(40:3)-H-_PE(43:3)-H-
839.3519,PIP(26:1)+Cl-
839.4482,PI(32:3)+Cl-
839.4868,PG(42:11)-H-
839.4927,PI(30:1)+AcO-
839.5078,PG(37:6)+AcO-
839.5361,PA(44:6)+Cl-
839.5572,PG(38:1)+Cl-
839.5806,PA(42:4)+AcO-_PG(41:4)-H-
839.6285,SM(40:4)+AcO-
840.4588,PS(38:7)+Cl-
840.5033,PS(36:5)+AcO-
840.5314,PC(38:6)+Cl-
840.5526,PS(37:0)+Cl-
840.5548,PE(44:9)-H-
840.5759,PC(36:4)+AcO-_PE(39:4)+AcO-
840.6487,PC(40:2)-H-
841.3675,PIP(26:0)+Cl-
841.4638,PI(32:2)+Cl-
841.4791,PG(39:7)+Cl-
841.4873,PI(35:5)-H-
841.5025,PG(42:10)-H-
841.5083,PI(30:0)+AcO-
841.5236,PG(37:5)+AcO-
841.5517,PA(44:5)+Cl-
841.5729,PG(38:0)+Cl-
841.5962,PA(42:3)+AcO-
841.5997,SM(42:5)+Cl-
841.6442,SM(40:3)+AcO-
841.669,PA(46:1)-H-
842.4744,PS(38:6)+Cl-
842.5189,PS(36:4)+AcO-
842.5471,PC(38:5)+Cl-
842.5916,PC(36:3)+AcO-
842.6643,PC(40:1)-H-
843.4794,PI(32:1)+Cl-
843.4947,PG(39:6)+Cl-
843.5028,PI(35:4)-H-
843.5181,PG(42:9)-H-
843.5391,PG(37:4)+AcO-
843.5674,PA(44:4)+Cl-
843.6119,PA(42:2)+AcO-_PG(41:2)-H-
843.6153,SM(42:4)+Cl-
843.6598,SM(40:2)+AcO-
843.6847,PA(46:0)-H-
843.7327,SM(44:0)-H-
844.4688,PE(42:11)+Cl-
844.4901,PS(38:5)+Cl-
844.5133,PE(40:9)+AcO-
844.5346,PS(36:3)+AcO-
844.5627,PC(38:4)+Cl-_PE(41:4)+Cl-
844.6072,PC(36:2)+AcO-_PE(39:2)+AcO-
844.68,PC(40:0)-H-_PE(43:0)-H-
845.4222,PIP(29:1)-H-
845.4951,PI(32:0)+Cl-
845.5103,PG(39:5)+Cl-
845.5186,PI(35:3)-H-
845.5337,PG(42:8)-H-
845.5549,PG(37:3)+AcO-
845.5831,PA(44:3)+Cl-
845.6275,PA(42:1)+AcO-_PG(41:1)-H-
845.6309,SM(42:3)+Cl-
845.6544,SM(45:6)-H-
845.6754,SM(40:1)+AcO-
846.4845,PE(42:10)+Cl-
846.5057,PS(38:4)+Cl-
846.529,PE(40:8)+AcO-
846.5502,PS(36:2)+AcO-
846.5784,PC(38:3)+Cl-_PE(41:3)+Cl-
846.6017,PE(44:6)-H-
846.6227,PE(39:1)+AcO-_PC(36:1)+AcO-
847.4378,PIP(29:0)-H-
847.526,PG(39:4)+Cl-
847.5343,PI(35:2)-H-
847.5494,PG(42:7)-H-
847.6432,PA(42:0)+AcO-_PG(41:0)-H-
847.6466,SM(42:2)+Cl-
847.6701,SM(45:5)-H-
847.6911,SM(40:0)+AcO-
848.5001,PE(42:9)+Cl-
848.5214,PS(38:3)+Cl-
848.5446,PE(40:7)+AcO-
848.5658,PS(36:1)+AcO-
848.5939,PE(41:2)+Cl-
848.6173,PE(44:5)-H-_PC(41:5)-H-
848.6385,PC(36:0)+AcO-
849.4923,PG(38:8)+AcO-
849.5417,PG(39:3)+Cl-
849.5498,PI(35:1)-H-
849.565,PA(43:6)+AcO-
849.5862,PG(37:1)+AcO-
849.6622,SM(42:1)+Cl-
849.6857,SM(45:4)-H-
850.5157,PE(42:8)+Cl-
850.5392,PC(42:11)-H-
850.5602,PC(37:6)+AcO-_PE(40:6)+AcO-
850.5815,PS(36:0)+AcO-
850.6096,PC(38:1)+Cl-_PE(41:1)+Cl-
850.6331,PE(44:4)-H-
851.3753,PIP(30:5)-H-
851.3963,PIP(25:0)+AcO-
851.4634,PG(40:9)+Cl-
851.5079,PG(38:7)+AcO-
851.5573,PG(39:2)+Cl-
851.5655,PI(35:0)-H-
851.5807,PA(43:5)+AcO-_PG(42:5)-H-
851.6017,PG(37:0)+AcO-
851.6286,SM(41:5)+AcO-
851.6301,PA(44:0)+Cl-
851.6779,SM(42:0)+Cl-
852.4822,PS(42:11)-H-
852.5032,PS(37:6)+AcO-
852.5314,PC(39:7)+Cl-_PE(42:7)+Cl-
852.5526,PS(38:1)+Cl-
852.5548,PC(42:10)-H-
852.5759,PC(37:5)+AcO-_PE(40:5)+AcO-
852.6253,PC(38:0)+Cl-
852.6487,PE(44:3)-H-_PC(41:3)-H-
853.3675,PIP(27:1)+Cl-
853.3909,PIP(30:4)-H-
853.4638,PI(33:3)+Cl-
853.4791,PG(40:8)+Cl-
853.4873,PI(36:6)-H-
853.5024,PA(44:11)+AcO-
853.5083,PI(31:1)+AcO-
853.5236,PG(38:6)+AcO-
853.5503,SM(42:11)+AcO-
853.5518,PA(45:6)+Cl-
853.5728,PG(39:1)+Cl-
853.5963,PA(43:4)+AcO-_PG(42:4)-H-
853.5997,SM(43:6)+Cl-
853.6442,SM(41:4)+AcO-
854.4744,PS(39:7)+Cl-
854.4978,PS(42:10)-H-
854.5189,PS(37:5)+AcO-
854.5471,PC(39:6)+Cl-
854.5683,PS(38:0)+Cl-
854.5706,PC(42:9)-H-
854.5915,PC(37:4)+AcO-_PE(40:4)+AcO-
854.6643,PC(41:2)-H-
855.3832,PIP(27:0)+Cl-
855.4067,PIP(30:3)-H-
855.4794,PI(33:2)+Cl-
855.4947,PG(40:7)+Cl-
855.5029,PI(36:5)-H-
855.518,PA(44:10)+AcO-
855.5239,PI(31:0)+AcO-
855.5392,PG(38:5)+AcO-
855.5659,SM(42:10)+AcO-
855.5675,PA(45:5)+Cl-
855.5886,PG(39:0)+Cl-
855.6119,PG(42:3)-H-_PA(43:3)+AcO-
855.6154,SM(43:5)+Cl-
855.6599,SM(41:3)+AcO-
855.6847,PA(47:1)-H-
855.7326,SM(45:1)-H-
856.4901,PS(39:6)+Cl-
856.5135,PS(42:9)-H-
856.5345,PS(37:4)+AcO-
856.5627,PC(39:5)+Cl-_PE(42:5)+Cl-
856.5861,PC(42:8)-H-
856.6072,PE(40:3)+AcO-_PC(37:3)+AcO-
856.68,PC(41:1)-H-
857.3259,PIP2(24:0)-H-
857.4222,PIP(30:2)-H-
857.4457,PI(32:6)+AcO-
857.4951,PI(33:1)+Cl-
857.5103,PG(40:6)+Cl-
857.5186,PI(36:4)-H-
857.5337,PA(44:9)+AcO-
857.5371,SM(44:11)+Cl-
857.5548,PG(38:4)+AcO-
857.5816,SM(42:9)+AcO-
857.5831,PA(45:4)+Cl-
857.6277,PG(42:2)-H-
857.631,SM(43:4)+Cl-
857.6543,SM(46:7)-H-
857.6754,SM(41:2)+AcO-
857.7005,PA(47:0)-H-
857.7483,SM(45:0)-H-
858.5057,PS(39:5)+Cl-
858.5291,PS(42:8)-H-
858.5503,PS(37:3)+AcO-
858.5783,PE(42:4)+Cl-_PC(39:4)+Cl-
858.6018,PC(42:7)-H-
858.6228,PE(40:2)+AcO-_PS(41:1)-H-
858.6957,PC(41:0)-H-_PE(44:0)-H-
859.4379,PIP(30:1)-H-
859.4614,PI(32:5)+AcO-
859.5107,PI(33:0)+Cl-
859.526,PG(40:5)+Cl-
859.5343,PI(36:3)-H-
859.5527,SM(44:10)+Cl-
859.5705,PG(38:3)+AcO-
859.5972,SM(42:8)+AcO-
859.6432,PG(42:1)-H-
859.6467,SM(43:3)+Cl-
859.67,SM(46:6)-H-
859.6911,SM(41:1)+AcO-
860.5214,PS(39:4)+Cl-
860.5447,PC(38:8)+AcO-_PS(42:7)-H-
860.5939,PE(42:3)+Cl-_PC(39:3)+Cl-
860.6175,PE(45:6)-H-
860.6384,PE(40:1)+AcO-_PC(37:1)+AcO-
861.4325,PI(34:6)+Cl-
861.4536,PIP(30:0)-H-
861.477,PI(32:4)+AcO-
861.5417,PG(40:4)+Cl-
861.5498,PI(36:2)-H-
861.5684,SM(44:9)+Cl-
861.6129,SM(42:7)+AcO-
861.6589,PA(43:0)+AcO-_PG(42:0)-H-
861.6856,SM(46:5)-H-
861.7068,SM(41:0)+AcO-
862.4877,PS(38:8)+AcO-
862.5158,PC(40:9)+Cl-
862.5371,PS(39:3)+Cl-
862.5603,PC(38:7)+AcO-
862.5816,PS(37:1)+AcO-
862.6096,PE(42:2)+Cl-_PC(39:2)+Cl-
862.6332,PC(42:5)-H-_PE(45:5)-H-
862.6541,PC(37:0)+AcO-_PE(40:0)+AcO-
863.3519,PIP(28:3)+Cl-
863.3964,PIP(26:1)+AcO-
863.4482,PI(34:5)+Cl-
863.4927,PI(32:3)+AcO-
863.5573,PG(40:3)+Cl-
863.5654,PI(36:1)-H-
863.5806,PA(44:6)+AcO-_PG(43:6)-H-
863.6017,PG(38:1)+AcO-
863.63,PA(45:1)+Cl-
863.7013,SM(46:4)-H-
864.4588,PS(40:9)+Cl-
864.5033,PS(38:7)+AcO-
864.5314,PC(40:8)+Cl-
864.5527,PS(39:2)+Cl-
864.5759,PC(38:6)+AcO-
864.5971,PS(37:0)+AcO-
864.6252,PC(39:1)+Cl-_PE(42:1)+Cl-
864.6487,PC(42:4)-H-_PE(45:4)-H-
865.2712,PIP2(22:0)+Cl-
865.3675,PIP(28:2)+Cl-
865.412,PIP(26:0)+AcO-
865.4638,PI(34:4)+Cl-
865.5083,PI(32:2)+AcO-
865.5236,PG(39:7)+AcO-
865.5517,PA(46:7)+Cl-
865.5729,PG(40:2)+Cl-
865.5811,PI(36:0)-H-
865.5962,PA(44:5)+AcO-
865.6174,PG(38:0)+AcO-
865.6442,SM(42:5)+AcO-
865.6457,PA(45:0)+Cl-
865.6936,SM(43:0)+Cl-
866.4744,PS(40:8)+Cl-
866.5189,PS(38:6)+AcO-
866.5471,PC(40:7)+Cl-
866.5682,PS(39:1)+Cl-
866.5916,PC(38:5)+AcO-
866.6409,PC(39:0)+Cl-_PE(42:0)+Cl-
866.6643,PC(42:3)-H-
867.3832,PIP(28:1)+Cl-
867.4795,PI(34:3)+Cl-
867.5028,PI(37:6)-H-
867.5181,PG(44:11)-H-
867.5239,PI(32:1)+AcO-
867.5392,PG(39:6)+AcO-
867.5674,PA(46:6)+Cl-
867.5885,PG(40:1)+Cl-
867.6119,PA(44:4)+AcO-
867.6153,SM(44:6)+Cl-
867.6598,SM(42:4)+AcO-
868.4901,PS(40:7)+Cl-
868.5133,PE(42:11)+AcO-
868.5346,PS(38:5)+AcO-
868.5627,PC(40:6)+Cl-_PE(43:6)+Cl-
868.5839,PS(39:0)+Cl-
868.6072,PC(38:4)+AcO-_PE(41:4)+AcO-
868.68,PC(42:2)-H-
869.3988,PIP(28:0)+Cl-
869.4951,PI(34:2)+Cl-
869.5186,PI(37:5)-H-
869.5337,PG(44:10)-H-
869.5396,PI(32:0)+AcO-
869.5548,PG(39:5)+AcO-
869.583,PA(46:5)+Cl-
869.6042,PG(40:0)+Cl-
869.6276,PA(44:3)+AcO-_PG(43:3)-H-
869.6309,SM(44:5)+Cl-
869.6754,SM(42:3)+AcO-
869.7003,PA(48:1)-H-
869.7482,SM(46:1)-H-
870.5057,PS(40:6)+Cl-
870.529,PE(42:10)+AcO-
870.5502,PS(38:4)+AcO-
870.5784,PC(40:5)+Cl-_PE(43:5)+Cl-
870.6229,PC(38:3)+AcO-_PE(41:3)+AcO-
870.6957,PC(42:1)-H-_PE(45:1)-H-
871.3415,PIP2(25:0)-H-
871.5107,PI(34:1)+Cl-
871.5341,PI(37:4)-H-
871.5494,PG(44:9)-H-
871.5705,PG(39:4)+AcO-
871.5987,PA(46:4)+Cl-
871.6466,SM(44:4)+Cl-
871.6911,SM(42:2)+AcO-
871.7639,SM(46:0)-H-
872.5001,PE(44:11)+Cl-
872.5214,PS(40:5)+Cl-
872.5446,PE(42:9)+AcO-
872.5659,PS(38:3)+AcO-
872.594,PC(40:4)+Cl-_PE(43:4)+Cl-
872.6173,PE(46:7)-H-
872.6384,PE(41:2)+AcO-_PS(42:1)-H-
872.7113,PC(42:0)-H-_PE(45:0)-H-
873.4536,PIP(31:1)-H-
873.5264,PI(34:0)+Cl-
873.5417,PG(41:5)+Cl-
873.5499,PI(37:3)-H-
873.5862,PG(39:3)+AcO-
873.6623,SM(44:3)+Cl-
873.7067,SM(42:1)+AcO-
874.5157,PE(44:10)+Cl-
874.537,PS(40:4)+Cl-
874.5602,PE(42:8)+AcO-
874.6097,PC(40:3)+Cl-_PE(43:3)+Cl-
874.6331,PE(46:6)-H-_PC(43:6)-H-
874.6541,PC(38:1)+AcO-_PE(41:1)+AcO-
875.4634,PG(42:11)+Cl-
875.4692,PIP(31:0)-H-
875.5079,PG(40:9)+AcO-
875.5573,PG(41:4)+Cl-
875.6018,PG(39:2)+AcO-
875.6746,PA(44:0)+AcO-_PG(43:0)-H-
875.7224,SM(42:0)+AcO-
876.5314,PE(44:9)+Cl-
876.5527,PS(40:3)+Cl-
876.5759,PC(39:7)+AcO-_PE(42:7)+AcO-
876.5971,PS(38:1)+AcO-
876.6253,PC(40:2)+Cl-
876.6486,PE(46:5)-H-_PC(43:5)-H-
876.6698,PC(38:0)+AcO-
877.3909,PIP(32:6)-H-
877.412,PIP(27:1)+AcO-
877.4638,PI(35:5)+Cl-
877.4791,PG(42:10)+Cl-
877.4873,PI(38:8)-H-
877.5083,PI(33:3)+AcO-
877.5236,PG(40:8)+AcO-
877.573,PG(41:3)+Cl-
877.5812,PI(37:1)-H-
877.5963,PA(45:6)+AcO-_PG(44:6)-H-
877.6173,PG(39:1)+AcO-
877.6442,SM(43:6)+AcO-
877.6456,PA(46:1)+Cl-
878.5189,PS(39:7)+AcO-
878.5683,PS(40:2)+Cl-
878.5706,PC(44:11)-H-
878.5916,PC(39:6)+AcO-_PS(43:5)-H-
878.6128,PS(38:0)+AcO-
878.6409,PC(40:1)+Cl-
878.6643,PE(46:4)-H-_PC(43:4)-H-
879.4067,PIP(32:5)-H-
879.4276,PIP(27:0)+AcO-
879.4794,PI(35:4)+Cl-
879.4947,PG(42:9)+Cl-
879.5029,PI(38:7)-H-
879.5239,PI(33:2)+AcO-
879.5392,PG(40:7)+AcO-
879.5885,PG(41:2)+Cl-
879.5967,PI(37:0)-H-
879.6119,PG(44:5)-H-_PA(45:5)+AcO-
879.6331,PG(39:0)+AcO-
879.6599,SM(43:5)+AcO-
879.6613,PA(46:0)+Cl-
879.7093,SM(44:0)+Cl-
880.5135,PS(44:11)-H-
880.5346,PS(39:6)+AcO-
880.5839,PS(40:1)+Cl-
880.5861,PC(44:10)-H-
880.6072,PC(39:5)+AcO-_PE(42:5)+AcO-
880.6566,PC(40:0)+Cl-_PE(43:0)+Cl-
880.6802,PC(43:3)-H-
881.3988,PIP(29:1)+Cl-
881.4222,PIP(32:4)-H-
881.4951,PI(35:3)+Cl-
881.5103,PG(42:8)+Cl-
881.5186,PI(38:6)-H-
881.5396,PI(33:1)+AcO-
881.5548,PG(40:6)+AcO-
881.5816,SM(44:11)+AcO-
881.6042,PG(41:1)+Cl-
881.6276,PA(45:4)+AcO-_PG(44:4)-H-
881.631,SM(45:6)+Cl-
881.6755,SM(43:4)+AcO-
882.5291,PS(44:10)-H-
882.5502,PS(39:5)+AcO-
882.5783,PE(44:6)+Cl-
882.5996,PS(40:0)+Cl-
882.6018,PC(44:9)-H-
882.6228,PE(42:4)+AcO-_PC(39:4)+AcO-
883.3416,PIP2(26:1)-H-
883.4144,PIP(29:0)+Cl-
883.4379,PIP(32:3)-H-
883.5109,PI(35:2)+Cl-
883.526,PG(42:7)+Cl-
883.5343,PI(38:5)-H-
883.5552,PI(33:0)+AcO-
883.5705,PG(40:5)+AcO-
883.5972,SM(44:10)+AcO-
883.6199,PG(41:0)+Cl-
883.6433,PG(44:3)-H-
883.6467,SM(45:5)+Cl-
883.6912,SM(43:3)+AcO-
883.7639,SM(47:1)-H-
884.5448,PS(44:9)-H-
884.5659,PS(39:4)+AcO-
884.5939,PE(44:5)+Cl-_PC(41:5)+Cl-
884.6384,PE(42:3)+AcO-_PC(39:3)+AcO-
884.7112,PE(46:1)-H-
885.3572,PIP2(26:0)-H-
885.4536,PIP(32:2)-H-
885.477,PI(34:6)+AcO-
885.5264,PI(35:1)+Cl-
885.5498,PI(38:4)-H-
885.5861,PG(40:4)+AcO-
885.6129,SM(44:9)+AcO-
885.6623,SM(45:4)+Cl-
885.7796,SM(47:0)-H-
886.5158,PC(42:11)+Cl-
886.5371,PS(41:5)+Cl-
886.5603,PC(40:9)+AcO-
886.5816,PS(39:3)+AcO-
886.6096,PE(44:4)+Cl-
886.6541,PE(42:2)+AcO-_PC(39:2)+AcO-
886.7269,PE(46:0)-H-_PC(43:0)-H-
887.3519,PIP(30:5)+Cl-
887.3964,PIP(28:3)+AcO-
887.4692,PIP(32:1)-H-
887.4927,PI(34:5)+AcO-
887.5421,PI(35:0)+Cl-
887.5573,PG(42:5)+Cl-
887.5655,PI(38:3)-H-
887.6018,PG(40:3)+AcO-
887.6745,PA(45:1)+AcO-
888.4588,PS(42:11)+Cl-
888.5033,PS(40:9)+AcO-
888.5314,PC(42:10)+Cl-
888.5527,PS(41:4)+Cl-
888.5759,PC(40:8)+AcO-
888.5972,PS(39:2)+AcO-
888.6253,PE(44:3)+Cl-_PC(41:3)+Cl-
888.6487,PC(44:6)-H-
888.6697,PC(39:1)+AcO-_PE(42:1)+AcO-
889.3157,PIP2(22:0)+AcO-
889.3675,PIP(30:4)+Cl-
889.412,PIP(28:2)+AcO-
889.4638,PI(36:6)+Cl-
889.4848,PIP(32:0)-H-
889.5083,PI(34:4)+AcO-
889.5729,PG(42:4)+Cl-
889.5962,PA(46:7)+AcO-
889.6174,PG(40:2)+AcO-
889.6902,PA(45:0)+AcO-_PG(44:0)-H-
889.7381,SM(43:0)+AcO-
890.4744,PS(42:10)+Cl-
890.5189,PS(40:8)+AcO-
890.5471,PC(42:9)+Cl-
890.5684,PS(41:3)+Cl-
890.5916,PC(40:7)+AcO-
890.6127,PS(39:1)+AcO-
890.6409,PC(41:2)+Cl-
890.6643,PC(44:5)-H-
890.6854,PC(39:0)+AcO-_PE(42:0)+AcO-
891.3832,PIP(30:3)+Cl-
891.4277,PIP(28:1)+AcO-
891.4795,PI(36:5)+Cl-
891.524,PI(34:3)+AcO-
891.5885,PG(42:3)+Cl-
891.5967,PI(38:1)-H-
891.6119,PA(46:6)+AcO-_PG(45:6)-H-
891.633,PG(40:1)+AcO-
891.6598,SM(44:6)+AcO-
891.6613,PA(47:1)+Cl-
891.7092,SM(45:1)+Cl-
